Plant Code,State,County,Generator ID,Technology,Prime Mover,Nameplate Capacity (MW),Status,Operating Year,Planned Retirement Year,Energy Source,Fuel Category
2828.0,OH,Jefferson,2,Conventional Steam Coal,ST,615.2,OP,1967.0, ,BIT,Coal
2828.0,OH,Jefferson,3,Conventional Steam Coal,ST,650.0,OP,1977.0,2028,BIT,Coal
2832.0,OH,Hamilton,7,Conventional Steam Coal,ST,557.1,OP,1975.0,2027,BIT,Coal
2832.0,OH,Hamilton,8,Conventional Steam Coal,ST,557.7,OP,1978.0,2027,BIT,Coal
2832.0,OH,Hamilton,GT3,Petroleum Liquids,GT,16.5,OP,1971.0, ,DFO,Oil
2832.0,OH,Hamilton,GT4,Petroleum Liquids,GT,16.5,OP,1971.0, ,DFO,Oil
2832.0,OH,Hamilton,GT5,Petroleum Liquids,GT,16.5,OP,1971.0, ,DFO,Oil
2832.0,OH,Hamilton,GT6,Petroleum Liquids,GT,16.5,OP,1971.0, ,DFO,Oil
2847.0,OH,Montgomery,GT1,Natural Gas Fired Combustion Turbine,GT,103.5,OP,1995.0, ,NG,Gas
2847.0,OH,Montgomery,GT2,Natural Gas Fired Combustion Turbine,GT,106.1,OP,1996.0, ,NG,Gas
2847.0,OH,Montgomery,GT3,Natural Gas Fired Combustion Turbine,GT,84.2,OP,1998.0, ,NG,Gas
2847.0,OH,Montgomery,GT4,Natural Gas Fired Combustion Turbine,GT,94.0,OP,2002.0, ,NG,Gas
2847.0,OH,Montgomery,GT5,Natural Gas Fired Combustion Turbine,GT,94.0,OP,2002.0, ,NG,Gas
2847.0,OH,Montgomery,GT6,Natural Gas Fired Combustion Turbine,GT,94.0,OP,2002.0, ,NG,Gas
2847.0,OH,Montgomery,GT7,Natural Gas Fired Combustion Turbine,GT,94.0,OP,2002.0, ,NG,Gas
2847.0,OH,Montgomery,IC1,Petroleum Liquids,IC,2.7,OP,1967.0, ,DFO,Oil
2847.0,OH,Montgomery,IC2,Petroleum Liquids,IC,2.7,OP,1967.0, ,DFO,Oil
2847.0,OH,Montgomery,IC3,Petroleum Liquids,IC,2.7,OP,1967.0, ,DFO,Oil
2847.0,OH,Montgomery,IC4,Petroleum Liquids,IC,2.7,OP,1967.0, ,DFO,Oil
2869.0,OH,Lorain,1A,Petroleum Liquids,GT,65.3,OP,1973.0, ,DFO,Oil
2869.0,OH,Lorain,1B,Petroleum Liquids,GT,65.3,OP,1973.0, ,DFO,Oil
2869.0,OH,Lorain,2,Natural Gas Fired Combustion Turbine,GT,85.0,OP,2001.0, ,NG,Gas
2869.0,OH,Lorain,3,Natural Gas Fired Combustion Turbine,GT,85.0,OP,2001.0, ,NG,Gas
2869.0,OH,Lorain,4,Natural Gas Fired Combustion Turbine,GT,85.0,OP,2001.0, ,NG,Gas
2869.0,OH,Lorain,5,Natural Gas Fired Combustion Turbine,GT,85.0,OP,2001.0, ,NG,Gas
2869.0,OH,Lorain,6,Natural Gas Fired Combustion Turbine,GT,85.0,OP,2001.0, ,NG,Gas
2876.0,OH,Gallia,1,Conventional Steam Coal,ST,217.3,OP,1955.0, ,BIT,Coal
2876.0,OH,Gallia,2,Conventional Steam Coal,ST,217.3,OP,1955.0, ,BIT,Coal
2876.0,OH,Gallia,3,Conventional Steam Coal,ST,217.3,OP,1955.0, ,BIT,Coal
2876.0,OH,Gallia,4,Conventional Steam Coal,ST,217.3,OP,1955.0, ,BIT,Coal
2876.0,OH,Gallia,5,Conventional Steam Coal,ST,217.3,OP,1955.0, ,BIT,Coal
2880.0,OH,Defiance,1,Petroleum Liquids,GT,15.0,OP,1965.0, ,DFO,Oil
2880.0,OH,Defiance,2,Natural Gas Fired Combustion Turbine,GT,15.0,OP,1966.0, ,NG,Gas
2880.0,OH,Defiance,3,Natural Gas Fired Combustion Turbine,GT,15.0,OP,1966.0, ,NG,Gas
2880.0,OH,Defiance,4,Natural Gas Fired Combustion Turbine,GT,135.0,OP,2001.0, ,NG,Gas
2880.0,OH,Defiance,5,Natural Gas Fired Combustion Turbine,GT,135.0,OP,2001.0, ,NG,Gas
2880.0,OH,Defiance,6,Natural Gas Fired Combustion Turbine,GT,135.0,OP,2001.0, ,NG,Gas
2951.0,OK,Oklahoma,10,Natural Gas Fired Combustion Turbine,GT,60.5,OP,2001.0, ,NG,Gas
2951.0,OK,Oklahoma,6,Natural Gas Steam Turbine,ST,163.0,OP,1958.0, ,NG,Gas
2951.0,OK,Oklahoma,8,Natural Gas Steam Turbine,ST,443.0,OP,1969.0, ,NG,Gas
2951.0,OK,Oklahoma,9,Natural Gas Fired Combustion Turbine,GT,60.5,OP,2001.0, ,NG,Gas
2951.0,OK,Oklahoma,ST7,Natural Gas Steam Turbine,ST,220.0,OP,1963.0, ,NG,Gas
2952.0,OK,Muskogee,4,Natural Gas Steam Turbine,ST,572.0,OP,1977.0, ,NG,Gas
2952.0,OK,Muskogee,5,Natural Gas Steam Turbine,ST,572.0,OP,1978.0, ,NG,Gas
2952.0,OK,Muskogee,6,Conventional Steam Coal,ST,572.0,OP,1984.0, ,SUB,Coal
2953.0,OK,Canadian,GT1,Natural Gas Fired Combustion Turbine,GT,66.0,OP,2017.0, ,NG,Gas
2953.0,OK,Canadian,GT2,Natural Gas Fired Combustion Turbine,GT,66.0,OP,2017.0, ,NG,Gas
2953.0,OK,Canadian,GT3,Natural Gas Fired Combustion Turbine,GT,66.0,OP,2017.0, ,NG,Gas
2953.0,OK,Canadian,GT4,Natural Gas Fired Combustion Turbine,GT,66.0,OP,2017.0, ,NG,Gas
2953.0,OK,Canadian,GT5,Natural Gas Fired Combustion Turbine,GT,66.0,OP,2017.0, ,NG,Gas
2953.0,OK,Canadian,GT6,Natural Gas Fired Combustion Turbine,GT,66.0,OP,2017.0, ,NG,Gas
2953.0,OK,Canadian,GT7,Natural Gas Fired Combustion Turbine,GT,66.0,OP,2017.0, ,NG,Gas
2956.0,OK,Seminole,1,Natural Gas Steam Turbine,ST,567.0,OP,1971.0, ,NG,Gas
2956.0,OK,Seminole,2,Natural Gas Steam Turbine,ST,567.0,OP,1973.0, ,NG,Gas
2956.0,OK,Seminole,3,Natural Gas Steam Turbine,ST,567.0,OP,1975.0, ,NG,Gas
2963.0,OK,Rogers,1,Natural Gas Fired Combined Cycle,CA,170.0,OP,1961.0, ,NG,Gas
2963.0,OK,Rogers,1A,Natural Gas Fired Combined Cycle,CT,178.5,OP,2001.0, ,NG,Gas
2963.0,OK,Rogers,1B,Natural Gas Fired Combined Cycle,CT,178.5,OP,2001.0, ,NG,Gas
2963.0,OK,Rogers,2,Natural Gas Steam Turbine,ST,473.0,OP,1970.0, ,NG,Gas
2963.0,OK,Rogers,3,Conventional Steam Coal,ST,473.0,OP,1979.0, ,SUB,Coal
2963.0,OK,Rogers,IC1,Petroleum Liquids,IC,4.5,OP,1980.0, ,DFO,Oil
2964.0,OK,Caddo,1,Natural Gas Steam Turbine,ST,84.0,OP,1952.0, ,NG,Gas
2964.0,OK,Caddo,2,Natural Gas Steam Turbine,ST,84.0,OP,1954.0, ,NG,Gas
2964.0,OK,Caddo,3,Natural Gas Steam Turbine,ST,315.0,OP,1967.0, ,NG,Gas
2964.0,OK,Caddo,4,Natural Gas Fired Combustion Turbine,GT,86.5,OP,2008.0, ,NG,Gas
2964.0,OK,Caddo,5,Natural Gas Fired Combustion Turbine,GT,86.5,OP,2008.0, ,NG,Gas
2964.0,OK,Caddo,IC1,Petroleum Liquids,IC,2.0,OS,1966.0, ,DFO,Oil
2965.0,OK,Tulsa,2,Natural Gas Steam Turbine,ST,170.0,OP,1956.0, ,NG,Gas
2965.0,OK,Tulsa,4,Natural Gas Steam Turbine,ST,170.0,OP,1958.0, ,NG,Gas
2965.0,OK,Tulsa,IC1,Petroleum Liquids,IC,8.2,OP,1967.0, ,DFO,Oil
3006.0,OK,Caddo,1,Natural Gas Steam Turbine,ST,17.3,SB,1953.0, ,NG,Gas
3006.0,OK,Caddo,10,Natural Gas Fired Combustion Turbine,GT,45.0,OP,2009.0, ,NG,Gas
3006.0,OK,Caddo,11,Natural Gas Fired Combustion Turbine,GT,45.0,OP,2009.0, ,NG,Gas
3006.0,OK,Caddo,2,Natural Gas Steam Turbine,ST,17.3,SB,1953.0, ,NG,Gas
3006.0,OK,Caddo,3,Natural Gas Steam Turbine,ST,50.0,SB,1959.0, ,NG,Gas
3006.0,OK,Caddo,4,Natural Gas Fired Combined Cycle,CS,105.1,OP,1977.0, ,NG,Gas
3006.0,OK,Caddo,5,Natural Gas Fired Combined Cycle,CS,105.1,OP,1977.0, ,NG,Gas
3006.0,OK,Caddo,6,Natural Gas Fired Combined Cycle,CS,105.1,OP,1977.0, ,NG,Gas
3006.0,OK,Caddo,9,Natural Gas Fired Combustion Turbine,GT,45.0,OP,2009.0, ,NG,Gas
3008.0,OK,Woodward,1,Natural Gas Steam Turbine,ST,45.0,OP,1964.0, ,NG,Gas
3008.0,OK,Woodward,2,Natural Gas Steam Turbine,ST,125.0,OP,1968.0, ,NG,Gas
3008.0,OK,Woodward,3,Natural Gas Steam Turbine,ST,135.0,OP,1975.0, ,NG,Gas
3096.0,PA,Allegheny,1A,Petroleum Liquids,GT,25.5,OP,1972.0, ,DFO,Oil
3096.0,PA,Allegheny,2A,Natural Gas Fired Combined Cycle,CT,65.3,OP,1973.0, ,NG,Gas
3096.0,PA,Allegheny,2B,Natural Gas Fired Combined Cycle,CT,65.3,OP,1973.0, ,NG,Gas
3096.0,PA,Allegheny,3,Natural Gas Fired Combined Cycle,CT,65.3,OP,1973.0, ,NG,Gas
3096.0,PA,Allegheny,ST4,Natural Gas Fired Combined Cycle,CA,144.0,OP,1974.0, ,NG,Gas
3111.0,PA,Cumberland,1,Petroleum Liquids,GT,27.0,OP,1972.0, ,DFO,Oil
3111.0,PA,Cumberland,2,Petroleum Liquids,GT,27.0,OP,1972.0, ,DFO,Oil
3113.0,PA,Northampton,3,Petroleum Liquids,GT,18.0,OP,1967.0, ,DFO,Oil
3113.0,PA,Northampton,4,Petroleum Liquids,GT,20.0,OP,1971.0, ,DFO,Oil
3113.0,PA,Northampton,5,Petroleum Liquids,GT,156.0,OP,1997.0, ,DFO,Oil
3116.0,PA,York,1,Petroleum Liquids,GT,27.0,OP,1972.0, ,DFO,Oil
3116.0,PA,York,2,Petroleum Liquids,GT,27.0,OP,1972.0, ,DFO,Oil
3118.0,PA,Indiana,1,Conventional Steam Coal,ST,975.5,OP,1970.0, ,BIT,Coal
3118.0,PA,Indiana,2,Conventional Steam Coal,ST,975.5,OP,1971.0, ,BIT,Coal
3118.0,PA,Indiana,A,Petroleum Liquids,IC,3.0,SB,1970.0, ,DFO,Oil
3118.0,PA,Indiana,B,Petroleum Liquids,IC,3.0,SB,1970.0, ,DFO,Oil
3118.0,PA,Indiana,C,Petroleum Liquids,IC,3.0,SB,1970.0, ,DFO,Oil
3118.0,PA,Indiana,D,Petroleum Liquids,IC,3.0,SB,1970.0, ,DFO,Oil
3122.0,PA,Indiana,1,Conventional Steam Coal,ST,660.0,OP,1969.0,2024,BIT,Coal
3131.0,PA,Clearfield,1,Natural Gas Steam Turbine,ST,125.0,OP,1954.0, ,NG,Gas
3131.0,PA,Clearfield,2,Natural Gas Steam Turbine,ST,125.0,OP,1954.0, ,NG,Gas
3131.0,PA,Clearfield,3,Natural Gas Steam Turbine,ST,188.0,OP,1959.0, ,NG,Gas
3131.0,PA,Clearfield,4,Natural Gas Steam Turbine,ST,188.0,OP,1960.0, ,NG,Gas
3131.0,PA,Clearfield,5,Petroleum Liquids,IC,2.0,SB,1960.0, ,DFO,Oil
3131.0,PA,Clearfield,6,Petroleum Liquids,IC,2.0,SB,1966.0, ,DFO,Oil
3131.0,PA,Clearfield,7,Petroleum Liquids,IC,2.0,SB,1960.0, ,DFO,Oil
3132.0,PA,Warren,3,Natural Gas Fired Combustion Turbine,GT,53.1,OP,1972.0, ,NG,Gas
3136.0,PA,Armstrong,1,Conventional Steam Coal,ST,936.0,OP,1967.0, ,BIT,Coal
3136.0,PA,Armstrong,2,Conventional Steam Coal,ST,936.0,OP,1968.0, ,BIT,Coal
3136.0,PA,Armstrong,3,Petroleum Liquids,IC,2.5,SB,1968.0, ,DFO,Oil
3136.0,PA,Armstrong,4,Petroleum Liquids,IC,2.9,SB,1968.0, ,DFO,Oil
3136.0,PA,Armstrong,5,Petroleum Liquids,IC,2.9,SB,1968.0, ,DFO,Oil
3136.0,PA,Armstrong,6,Petroleum Liquids,IC,2.9,SB,1968.0, ,DFO,Oil
3138.0,PA,Lawrence,3,Natural Gas Steam Turbine,ST,98.0,OP,1952.0, ,NG,Gas
3138.0,PA,Lawrence,4,Natural Gas Steam Turbine,ST,114.0,OP,1958.0, ,NG,Gas
3138.0,PA,Lawrence,5,Natural Gas Steam Turbine,ST,136.0,OP,1964.0, ,NG,Gas
3138.0,PA,Lawrence,EMDA,Petroleum Liquids,IC,3.2,OP,1968.0, ,DFO,Oil
3138.0,PA,Lawrence,EMDB,Petroleum Liquids,IC,3.2,OS,1968.0, ,DFO,Oil
3140.0,PA,York,1,Natural Gas Steam Turbine,ST,363.3,OP,1961.0, ,NG,Gas
3140.0,PA,York,2,Natural Gas Steam Turbine,ST,405.0,OP,1965.0, ,NG,Gas
3140.0,PA,York,3,Natural Gas Steam Turbine,ST,847.8,OP,1969.0, ,NG,Gas
3148.0,PA,Northampton,3,Natural Gas Steam Turbine,ST,850.5,OP,1975.0, ,NG,Gas
3148.0,PA,Northampton,4,Natural Gas Steam Turbine,ST,850.5,OP,1977.0, ,NG,Gas
3149.0,PA,Montour,1,Conventional Steam Coal,ST,864.9,OP,1972.0, ,BIT,Coal
3149.0,PA,Montour,2,Natural Gas Steam Turbine,ST,893.0,OP,1973.0, ,NG,Gas
3161.0,PA,Delaware,10,Petroleum Liquids,GT,18.6,OP,1967.0, ,DFO,Oil
3161.0,PA,Delaware,20,Petroleum Liquids,GT,18.6,OP,1967.0, ,DFO,Oil
3161.0,PA,Delaware,3,Natural Gas Steam Turbine,ST,391.0,OP,1974.0,2025,NG,Gas
3161.0,PA,Delaware,30,Petroleum Liquids,GT,21.2,OP,1970.0, ,DFO,Oil
3161.0,PA,Delaware,4,Natural Gas Steam Turbine,ST,391.0,OP,1976.0,2025,NG,Gas
3161.0,PA,Delaware,40,Petroleum Liquids,GT,21.2,OP,1970.0, ,DFO,Oil
3168.0,PA,Philadelphia,91,Petroleum Liquids,GT,65.8,OP,1973.0, ,DFO,Oil
3168.0,PA,Philadelphia,92,Petroleum Liquids,GT,65.8,OP,1973.0, ,DFO,Oil
3176.0,PA,Luzerne,3,Natural Gas Fired Combined Cycle,CA,49.9,OP,1959.0, ,NG,Gas
3176.0,PA,Luzerne,5,Natural Gas Fired Combined Cycle,CT,48.0,OP,2011.0, ,NG,Gas
3176.0,PA,Luzerne,6,Natural Gas Fired Combined Cycle,CT,48.0,OP,2011.0, ,NG,Gas
3236.0,RI,Providence,G10A,Natural Gas Fired Combined Cycle,CT,125.0,OP,1995.0, ,NG,Gas
3236.0,RI,Providence,G11A,Natural Gas Fired Combined Cycle,CT,125.0,OP,1995.0, ,NG,Gas
3236.0,RI,Providence,GE10,Natural Gas Fired Combined Cycle,CA,48.0,OP,1995.0, ,NG,Gas
3236.0,RI,Providence,GE11,Natural Gas Fired Combined Cycle,CA,46.0,OP,1995.0, ,NG,Gas
3236.0,RI,Providence,GE9A,Natural Gas Fired Combined Cycle,CT,125.0,OP,1995.0, ,NG,Gas
3236.0,RI,Providence,GEN9,Natural Gas Fired Combined Cycle,CA,46.0,OP,1995.0, ,NG,Gas
3250.0,SC,Darlington,12,Natural Gas Fired Combustion Turbine,GT,158.0,OP,1997.0, ,NG,Gas
3250.0,SC,Darlington,13,Natural Gas Fired Combustion Turbine,GT,158.0,OP,1997.0, ,NG,Gas
3264.0,SC,Anderson,7,Natural Gas Fired Combustion Turbine,GT,54.0,OP,2007.0, ,NG,Gas
3264.0,SC,Anderson,8,Natural Gas Fired Combustion Turbine,GT,54.0,OP,2007.0, ,NG,Gas
3264.0,SC,Anderson,CT11,Natural Gas Fired Combined Cycle,CT,242.3,OP,2018.0, ,NG,Gas
3264.0,SC,Anderson,CT12,Natural Gas Fired Combined Cycle,CT,242.3,OP,2018.0, ,NG,Gas
3264.0,SC,Anderson,ST10,Natural Gas Fired Combined Cycle,CA,362.1,OP,2018.0, ,NG,Gas
3285.0,SC,Charleston,4,Natural Gas Fired Combustion Turbine,GT,122.0,OP,1991.0, ,NG,Gas
3285.0,SC,Charleston,5,Natural Gas Fired Combustion Turbine,GT,27.4,OP,2009.0, ,NG,Gas
3285.0,SC,Charleston,6,Natural Gas Fired Combustion Turbine,GT,27.9,OP,2010.0, ,NG,Gas
3287.0,SC,Lexington,1,Natural Gas Steam Turbine,ST,146.8,OP,1958.0, ,NG,Gas
3287.0,SC,Lexington,2,Natural Gas Steam Turbine,ST,146.8,OP,1958.0, ,NG,Gas
3295.0,SC,Aiken,1,Natural Gas Fired Combined Cycle,CA,75.0,OP,1953.0, ,NG,Gas
3295.0,SC,Aiken,2,Natural Gas Fired Combined Cycle,CA,75.0,OP,1954.0, ,NG,Gas
3295.0,SC,Aiken,3,Natural Gas Steam Turbine,ST,100.0,OP,1955.0, ,NG,Gas
3295.0,SC,Aiken,CT1,Natural Gas Fired Combined Cycle,CT,198.9,OP,2002.0, ,NG,Gas
3295.0,SC,Aiken,CT2,Natural Gas Fired Combined Cycle,CT,198.9,OP,2002.0, ,NG,Gas
3295.0,SC,Aiken,GT1,Natural Gas Fired Combustion Turbine,GT,19.6,OP,1969.0, ,NG,Gas
3295.0,SC,Aiken,GT2,Natural Gas Fired Combustion Turbine,GT,16.3,OP,1969.0, ,NG,Gas
3295.0,SC,Aiken,GT3,Natural Gas Fired Combustion Turbine,GT,16.3,OP,1969.0, ,NG,Gas
3295.0,SC,Aiken,GT4,Natural Gas Fired Combustion Turbine,GT,58.9,OP,1999.0, ,NG,Gas
3297.0,SC,Richland,1,Conventional Steam Coal,ST,385.9,OP,1970.0, ,BIT,Coal
3297.0,SC,Richland,2,Conventional Steam Coal,ST,385.9,OP,1971.0, ,BIT,Coal
3298.0,SC,Berkeley,ST1,Conventional Steam Coal,ST,659.7,OP,1973.0, ,BIT,Coal
3338.0,SD,Brown,2,Natural Gas Fired Combustion Turbine,GT,82.2,OP,2013.0, ,NG,Gas
3338.0,SD,Brown,GT1,Petroleum Liquids,GT,28.8,OP,1978.0, ,DFO,Oil
3393.0,TN,Shelby,CTG1,Natural Gas Fired Combined Cycle,CT,347.0,OP,2018.0, ,NG,Gas
3393.0,TN,Shelby,CTG2,Natural Gas Fired Combined Cycle,CT,347.0,OP,2018.0, ,NG,Gas
3393.0,TN,Shelby,G10,Petroleum Liquids,GT,23.9,OP,1971.0,2024,DFO,Oil
3393.0,TN,Shelby,G11,Petroleum Liquids,GT,23.9,OP,1971.0,2024,DFO,Oil
3393.0,TN,Shelby,G12,Petroleum Liquids,GT,23.9,OP,1971.0,2024,DFO,Oil
3393.0,TN,Shelby,G13,Petroleum Liquids,GT,23.9,OP,1971.0,2024,DFO,Oil
3393.0,TN,Shelby,G14,Petroleum Liquids,GT,23.9,OP,1971.0,2024,DFO,Oil
3393.0,TN,Shelby,G15,Petroleum Liquids,GT,23.9,OP,1971.0,2024,DFO,Oil
3393.0,TN,Shelby,G16,Petroleum Liquids,GT,23.9,OP,1971.0,2024,DFO,Oil
3393.0,TN,Shelby,G17,Petroleum Liquids,GT,59.6,OP,1972.0,2024,DFO,Oil
3393.0,TN,Shelby,G18,Petroleum Liquids,GT,59.6,OP,1972.0,2024,DFO,Oil
3393.0,TN,Shelby,G19,Petroleum Liquids,GT,59.6,OP,1972.0,2024,DFO,Oil
3393.0,TN,Shelby,G20,Petroleum Liquids,GT,59.6,OP,1972.0,2024,DFO,Oil
3393.0,TN,Shelby,GT1,Petroleum Liquids,GT,23.9,OP,1971.0,2024,DFO,Oil
3393.0,TN,Shelby,GT2,Petroleum Liquids,GT,23.9,OP,1971.0,2024,DFO,Oil
3393.0,TN,Shelby,GT3,Petroleum Liquids,GT,23.9,OP,1971.0,2024,DFO,Oil
3393.0,TN,Shelby,GT4,Petroleum Liquids,GT,23.9,OP,1971.0,2024,DFO,Oil
3393.0,TN,Shelby,GT5,Petroleum Liquids,GT,23.9,OP,1971.0,2024,DFO,Oil
3393.0,TN,Shelby,GT6,Petroleum Liquids,GT,23.9,OP,1971.0,2024,DFO,Oil
3393.0,TN,Shelby,GT7,Petroleum Liquids,GT,23.9,OP,1971.0,2024,DFO,Oil
3393.0,TN,Shelby,GT8,Petroleum Liquids,GT,23.9,OP,1971.0,2024,DFO,Oil
3393.0,TN,Shelby,GT9,Petroleum Liquids,GT,23.9,OP,1971.0,2024,DFO,Oil
3393.0,TN,Shelby,STG1,Natural Gas Fired Combined Cycle,CA,476.9,OP,2018.0, ,NG,Gas
3399.0,TN,Stewart,1,Conventional Steam Coal,ST,1300.0,OP,1973.0,2028,BIT,Coal
3399.0,TN,Stewart,2,Conventional Steam Coal,ST,1300.0,OP,1973.0,2026,BIT,Coal
3403.0,TN,Sumner,1,Conventional Steam Coal,ST,300.0,OP,1956.0,2031,BIT,Coal
3403.0,TN,Sumner,2,Conventional Steam Coal,ST,300.0,OP,1957.0,2031,SUB,Coal
3403.0,TN,Sumner,3,Conventional Steam Coal,ST,327.6,OP,1959.0,2031,SUB,Coal
3403.0,TN,Sumner,4,Conventional Steam Coal,ST,327.6,OP,1959.0,2031,SUB,Coal
3403.0,TN,Sumner,GT1,Natural Gas Fired Combustion Turbine,GT,81.3,OP,1975.0,2031,NG,Gas
3403.0,TN,Sumner,GT2,Natural Gas Fired Combustion Turbine,GT,81.3,OP,1975.0,2031,NG,Gas
3403.0,TN,Sumner,GT3,Natural Gas Fired Combustion Turbine,GT,81.3,OP,1975.0,2031,NG,Gas
3403.0,TN,Sumner,GT4,Natural Gas Fired Combustion Turbine,GT,81.3,OP,1975.0,2031,NG,Gas
3403.0,TN,Sumner,GT5,Natural Gas Fired Combustion Turbine,GT,84.5,OP,2000.0,2031,NG,Gas
3403.0,TN,Sumner,GT6,Natural Gas Fired Combustion Turbine,GT,84.5,OP,2000.0,2031,NG,Gas
3403.0,TN,Sumner,GT7,Natural Gas Fired Combustion Turbine,GT,84.5,OP,2000.0,2031,NG,Gas
3403.0,TN,Sumner,GT8,Natural Gas Fired Combustion Turbine,GT,84.5,OP,2000.0,2031,NG,Gas
3405.0,TN,Hawkins,CTG1,Natural Gas Fired Combined Cycle,CT,191.3,OP,2012.0, ,NG,Gas
3405.0,TN,Hawkins,CTG2,Natural Gas Fired Combined Cycle,CT,191.3,OP,2012.0, ,NG,Gas
3405.0,TN,Hawkins,CTG3,Natural Gas Fired Combined Cycle,CT,191.3,OP,2012.0, ,NG,Gas
3405.0,TN,Hawkins,STG1,Natural Gas Fired Combined Cycle,CA,423.0,OP,2012.0, ,NG,Gas
3406.0,TN,Humphreys,G10,Natural Gas Fired Combustion Turbine,GT,68.0,OP,1975.0,2024,NG,Gas
3406.0,TN,Humphreys,G11,Natural Gas Fired Combustion Turbine,GT,68.0,OP,1975.0,2024,NG,Gas
3406.0,TN,Humphreys,G12,Natural Gas Fired Combustion Turbine,GT,68.0,OP,1975.0,2024,NG,Gas
3406.0,TN,Humphreys,G13,Natural Gas Fired Combustion Turbine,GT,68.0,OP,1975.0,2024,NG,Gas
3406.0,TN,Humphreys,G14,Natural Gas Fired Combustion Turbine,GT,68.0,OP,1975.0,2024,NG,Gas
3406.0,TN,Humphreys,G15,Natural Gas Fired Combustion Turbine,GT,68.0,OP,1975.0,2024,NG,Gas
3406.0,TN,Humphreys,G16,Natural Gas Fired Combustion Turbine,GT,68.0,OP,1975.0,2024,NG,Gas
3406.0,TN,Humphreys,G17,Natural Gas Fired Combustion Turbine,GT,84.5,OP,2000.0, ,NG,Gas
3406.0,TN,Humphreys,G18,Natural Gas Fired Combustion Turbine,GT,84.5,OP,2000.0, ,NG,Gas
3406.0,TN,Humphreys,G19,Natural Gas Fired Combustion Turbine,GT,84.5,OP,2000.0, ,NG,Gas
3406.0,TN,Humphreys,G20,Natural Gas Fired Combustion Turbine,GT,84.5,OP,2000.0, ,NG,Gas
3406.0,TN,Humphreys,GT1,Natural Gas Fired Combustion Turbine,GT,68.0,OP,1975.0,2024,NG,Gas
3406.0,TN,Humphreys,GT2,Natural Gas Fired Combustion Turbine,GT,68.0,OP,1975.0,2024,NG,Gas
3406.0,TN,Humphreys,GT3,Natural Gas Fired Combustion Turbine,GT,68.0,OP,1975.0,2024,NG,Gas
3406.0,TN,Humphreys,GT4,Natural Gas Fired Combustion Turbine,GT,68.0,OP,1975.0,2024,NG,Gas
3406.0,TN,Humphreys,GT5,Natural Gas Fired Combustion Turbine,GT,68.0,OP,1975.0,2024,NG,Gas
3406.0,TN,Humphreys,GT6,Natural Gas Fired Combustion Turbine,GT,68.0,OP,1975.0,2024,NG,Gas
3406.0,TN,Humphreys,GT7,Natural Gas Fired Combustion Turbine,GT,68.0,OP,1975.0,2024,NG,Gas
3406.0,TN,Humphreys,GT8,Natural Gas Fired Combustion Turbine,GT,68.0,OP,1975.0,2024,NG,Gas
3406.0,TN,Humphreys,GT9,Natural Gas Fired Combustion Turbine,GT,68.0,OP,1975.0,2024,NG,Gas
3407.0,TN,Roane,1,Conventional Steam Coal,ST,175.0,OP,1954.0,2027,SUB,Coal
3407.0,TN,Roane,2,Conventional Steam Coal,ST,175.0,OP,1954.0,2027,SUB,Coal
3407.0,TN,Roane,3,Conventional Steam Coal,ST,175.0,OP,1954.0,2027,SUB,Coal
3407.0,TN,Roane,4,Conventional Steam Coal,ST,175.0,OP,1954.0,2027,SUB,Coal
3407.0,TN,Roane,5,Conventional Steam Coal,ST,200.0,OP,1955.0,2027,SUB,Coal
3407.0,TN,Roane,6,Conventional Steam Coal,ST,200.0,OP,1955.0,2027,SUB,Coal
3407.0,TN,Roane,7,Conventional Steam Coal,ST,200.0,OP,1955.0,2026,SUB,Coal
3407.0,TN,Roane,8,Conventional Steam Coal,ST,200.0,OP,1955.0,2026,SUB,Coal
3407.0,TN,Roane,9,Conventional Steam Coal,ST,200.0,OP,1955.0,2026,SUB,Coal
3439.0,TX,Webb,4,Natural Gas Fired Combustion Turbine,GT,131.8,OP,2008.0, ,NG,Gas
3439.0,TX,Webb,5,Natural Gas Fired Combustion Turbine,GT,131.8,OP,2008.0, ,NG,Gas
3441.0,TX,Nueces,7,Natural Gas Fired Combined Cycle,CA,351.0,OP,1972.0, ,NG,Gas
3441.0,TX,Nueces,8,Natural Gas Fired Combined Cycle,CT,189.6,OP,2010.0, ,NG,Gas
3441.0,TX,Nueces,9,Natural Gas Fired Combined Cycle,CT,189.6,OP,2010.0, ,NG,Gas
3443.0,TX,Victoria,5,Natural Gas Fired Combined Cycle,CA,180.0,OP,1963.0, ,NG,Gas
3443.0,TX,Victoria,7,Natural Gas Fired Combined Cycle,CT,196.9,OP,2009.0, ,NG,Gas
3452.0,TX,Dallas,1,Natural Gas Steam Turbine,ST,396.5,OP,1970.0, ,NG,Gas
3452.0,TX,Dallas,2,Natural Gas Steam Turbine,ST,531.0,OP,1973.0, ,NG,Gas
3453.0,TX,Dallas,6,Natural Gas Steam Turbine,ST,135.7,OP,1956.0, ,NG,Gas
3453.0,TX,Dallas,7,Natural Gas Steam Turbine,ST,136.0,OP,1958.0, ,NG,Gas
3453.0,TX,Dallas,8,Natural Gas Steam Turbine,ST,580.5,OP,1967.0, ,NG,Gas
3456.0,TX,El Paso,1,Natural Gas Steam Turbine,ST,81.6,OP,1960.0,2027,NG,Gas
