facility_id,macc,emissions,transition,from_fuel,to_tech,nameplate_capacity,annual_generation,cumulative_end,cumulative_start
56606,-635.6393402687797,27334.15664271878,Gas to NGCC,Gas,NGCC,108.2,327800.32,61101232.49748922,61073898.3408465
55170,-628.8117427423858,534384.0444328407,Gas to NGCC,Gas,NGCC,790.0,2266433.15,61635616.54192206,61101232.49748922
55470,-605.8427377543144,1939806.8841428068,Gas to NGCC,Gas,NGCC,861.0,1327877.26,63575423.42606487,61635616.54192206
55976,-600.7925604191292,862008.3554099863,Gas to NGCC,Gas,NGCC,898.0,3231073.51,64437431.78147486,63575423.42606487
55856,-596.3767794132656,6763843.591148956,Coal to NGCC,Coal,NGCC,1766.0,13399780.68,71201275.37262382,64437431.78147486
6096,-592.7784083939412,3690425.7774302666,Coal to NGCC,Coal,NGCC,1389.6,6491607.99,74891701.15005408,71201275.37262382
55127,-587.9749096553018,84525.73155822449,Gas to NGCC,Gas,NGCC,300.0,359995.89,74976226.8816123,74891701.15005408
55504,-583.1476591210147,49308.88883604361,Gas to NGCC,Gas,NGCC,154.2,136329.36,75025535.77044834,74976226.8816123
7967,-580.0643269639564,25782.85668527639,Gas to NGCC,Gas,NGCC,88.0,112278.6,75051318.62713362,75025535.77044834
55404,-579.3196846567131,276194.7765472175,Gas to NGCC,Gas,NGCC,555.0,3395830.42,75327513.40368085,75051318.62713362
55206,-577.5862630345761,234292.59500920936,Gas to NGCC,Gas,NGCC,593.3,3150331.29,75561805.99869005,75327513.40368085
60589,-576.2806379903899,2463822.4776735734,Gas to Wind,Gas,Wind,1197.0,7342185.01,78025628.47636363,75561805.99869005
56241,-572.2761050269124,190540.716274343,Gas to NGCC,Gas,NGCC,346.8,700260.11,78216169.19263797,78025628.47636363
7288,-557.3000483811817,12898.3410258001,Gas to NGCC,Gas,NGCC,112.8,32994.82,78229067.53366376,78216169.19263797
4076,-555.3194462674878,72002.1199614598,Gas to NGCC,Gas,NGCC,187.1,189363.55,78301069.65362522,78229067.53366376
10633,-549.4512756352508,206739.3515598848,Gas to NGCC,Gas,NGCC,399.0,703394.09,78507809.0051851,78301069.65362522
56611,-544.9339306353787,2233688.934905788,Coal to NGCC,Coal,NGCC,1008.0,3549352.76,80741497.94009088,78507809.0051851
7946,-544.359058535895,474701.8844909745,Gas to NGCC,Gas,NGCC,594.1,1998559.85,81216199.82458186,80741497.94009088
1082,-536.1356331934013,3594191.9147442137,Coal to NGCC,Coal,NGCC,1648.3,6252607.69,84810391.73932607,81216199.82458186
56166,-529.6780006198076,146077.5408519916,Gas to NGCC,Gas,NGCC,346.8,553522.09,84956469.28017807,84810391.73932607
7909,-529.5818199378404,27541.835852545097,Gas to NGCC,Gas,NGCC,94.0,128494.25,84984011.11603062,84956469.28017807
55377,-511.37585348529603,26064.9072747615,Gas to NGCC,Gas,NGCC,87.6,133172.76,85010076.02330539,84984011.11603062
7915,-510.9555766957801,6899.740272159001,Gas to NGCC,Gas,NGCC,47.0,34991.52,85016975.76357755,85010076.02330539
6061,-503.3458496370962,1009214.1402555716,Gas to Solar,Gas,Solar,558.0,3423953.45,86026189.90383312,85016975.76357755
10649,-500.12670897774706,4711.670356104398,Gas to NGCC,Gas,NGCC,46.0,48863.68,86030901.57418923,86026189.90383312
55231,-493.2810236218029,213547.15616332763,Gas to NGCC,Gas,NGCC,614.0,4083189.7,86244448.73035257,86030901.57418923
2161,-493.2426065327114,52753.47141269939,Gas to NGCC,Gas,NGCC,197.5,138161.22,86297202.20176527,86244448.73035257
58378,-492.21758320377967,60830.683914910784,Gas to NGCC,Gas,NGCC,82.2,182825.67,86358032.88568018,86297202.20176527
54768,-487.2346485194797,5011.727160199798,Gas to NGCC,Gas,NGCC,46.0,30039.51,86363044.61284038,86358032.88568018
10726,-485.9040386625767,133791.7978325475,Gas to NGCC,Gas,NGCC,260.9,442588.5,86496836.41067293,86363044.61284038
55622,-481.58633093428375,178805.7686586253,Gas to NGCC,Gas,NGCC,217.0,845920.33,86675642.17933156,86496836.41067293
2721,-478.104283148551,1757625.186696096,Gas to NGCC,Gas,NGCC,1530.5,5735134.25,88433267.36602765,86675642.17933156
165,-474.3184632290302,676252.5345327014,Coal to NGCC,Coal,NGCC,1194.3,3790234.8,89109519.90056035,88433267.36602765
55970,-471.7095660271784,659728.2844351277,Gas to NGCC,Gas,NGCC,556.8,1401020.6,89769248.18499547,89109519.90056035
55196,-469.12483221203814,26297.628047243314,Gas to NGCC,Gas,NGCC,87.6,133881.83,89795545.81304272,89769248.18499547
