Facility ID,Technology,Technology_alt,Operating Year,Age,Total Capital Cost (2024$/kW),Total Nameplate Capacity (MW),Fuel Category,Energy Source
56502.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2008.0,16.0,5647.2087642173365,730.1999999999999,Gas,NG
56505.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2000.0,24.0,3264.1132566126576,224.3,Gas,NG
56532.0,Natural Gas Fired Combined Cycle,Combined cycle,2010.0,14.0,4105.276506955178,712.4,Gas,NG
56556.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2010.0,14.0,1907.3251931993818,120.0,Gas,NG
56564.0,Conventional Steam Coal,Coal,2012.0,12.0,3832.663207691134,609.0,Coal,SUB
56569.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2008.0,16.0,1484.8874215912842,121.0,Gas,NG
56596.0,Conventional Steam Coal,Coal,2010.0,14.0,3034.7792890262754,116.0,Coal,SUB
56603.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2001.0,23.0,1189.1470235717138,170.0,Gas,NG
56604.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2001.0,23.0,1189.1470235717138,173.0,Gas,NG
56606.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2010.0,14.0,953.6625965996909,108.2,Gas,NG
56609.0,Conventional Steam Coal,Coal,2011.0,13.0,3847.312703583061,483.7,Coal,SUB
56610.0,Natural Gas Fired Combined Cycle,Combined cycle,2012.0,12.0,2684.8829543720435,324.0,Gas,NG
56611.0,Conventional Steam Coal,Coal,2013.0,11.0,3765.6221893491124,1008.0,Coal,SUB
56629.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2009.0,15.0,967.4951051195634,96.0,Gas,NG
56639.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2009.0,15.0,1934.9902102391268,139.8,Gas,NG
56671.0,Conventional Steam Coal,Coal,2011.0,13.0,3847.312703583061,807.5,Coal,BIT
56674.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2010.0,14.0,3814.6503863987637,242.0,Gas,NG
56798.0,Natural Gas Fired Combined Cycle,Combined cycle,2011.0,13.0,4049.571428571428,693.0,Gas,NG
56799.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2011.0,13.0,2685.057856367302,380.8,Gas,NG
56803.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2009.0,15.0,3869.9804204782536,432.0,Gas,NG
56806.0,Natural Gas Fired Combined Cycle,Combined cycle,2009.0,15.0,4171.753972075108,535.5,Gas,NG
56807.0,Natural Gas Fired Combined Cycle,Combined cycle,2011.0,13.0,4049.571428571428,559.0,Gas,NG
56846.0,Natural Gas Fired Combined Cycle,Combined cycle,2017.0,7.0,3627.881447587354,775.3,Gas,NG
56908.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2011.0,13.0,4027.586784550953,203.10000000000002,Gas,NG
56914.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2010.0,14.0,1907.3251931993818,118.0,Gas,NG
56940.0,Natural Gas Fired Combined Cycle,Combined cycle,2018.0,6.0,3627.881447587354,770.0,Gas,NG
56948.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2011.0,13.0,16110.34713820381,726.0,Gas,NG
56963.0,Natural Gas Fired Combined Cycle,Combined cycle,2014.0,10.0,3578.813886070445,754.6,Gas,NG
56964.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2018.0,6.0,13418.559060263688,644.0,Gas,NG
56998.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2012.0,12.0,12089.034383322552,440.0,Gas,NG
57001.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2010.0,14.0,953.6625965996909,60.5,Gas,NG
57027.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2011.0,13.0,5370.115712734604,200.0,Gas,NG
57028.0,Natural Gas Fired Combined Cycle,Combined cycle,2012.0,12.0,2684.8829543720435,318.5,Gas,NG
57029.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2012.0,12.0,5346.694948878377,736.0,Gas,NG
57037.0,Natural Gas Fired Combined Cycle,Combined cycle,2014.0,10.0,3578.813886070445,840.0,Gas,NG
57185.0,Natural Gas Fired Combined Cycle,Combined cycle,2020.0,4.0,7255.762895174707,1312.4999999999998,Gas,NG
57267.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2013.0,11.0,5087.923076923077,828.0,Gas,NG
57349.0,Natural Gas Fired Combined Cycle,Combined cycle,2015.0,9.0,2346.0517142857143,361.0,Gas,NG
57482.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2013.0,11.0,10175.846153846154,800.0,Gas,NG
57483.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2012.0,12.0,5346.694948878377,199.6,Gas,NG
57515.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2013.0,11.0,6359.903846153847,500.0,Gas,NG
57555.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2016.0,8.0,4083.114137301699,395.40000000000003,Gas,NG
57564.0,Natural Gas Fired Combined Cycle,Combined cycle,2007.0,17.0,2266.572675005071,61.5,Gas,NG
57703.0,Natural Gas Fired Combined Cycle,Combined cycle,2014.0,10.0,4844.341643716481,140.0,Gas,NG
57794.0,Natural Gas Fired Combined Cycle,Combined cycle,2018.0,6.0,3627.881447587354,780.0,Gas,NG
57839.0,Natural Gas Fired Combined Cycle,Combined cycle,2015.0,9.0,3519.0775714285714,772.9,Gas,NG
57842.0,Natural Gas Fired Combustion Turbine,Combustion turbine,1995.0,29.0,761.123315758641,192.0,Gas,NG
57865.0,Natural Gas Internal Combustion Engine,Internal combustion engine,2011.0,13.0,0.0,167.40000000000003,Gas,NG
57881.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2013.0,11.0,3803.03628452284,293.1000000000001,Gas,NG
57943.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2013.0,11.0,7848.871084419739,363.0,Gas,NG
57978.0,Natural Gas Fired Combined Cycle,Combined cycle,2012.0,12.0,2684.8829543720435,288.9,Gas,NG
58001.0,Natural Gas Fired Combined Cycle,Combined cycle,2014.0,10.0,7097.891457499016,1606.4,Gas,NG
58005.0,Natural Gas Fired Combined Cycle,Combined cycle,2014.0,10.0,3578.813886070445,803.2,Gas,NG
58079.0,Natural Gas Fired Combined Cycle,Combined cycle,2015.0,9.0,3519.0775714285714,735.0,Gas,NG
58122.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2013.0,11.0,1271.9807692307693,60.5,Gas,NG
58235.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2015.0,9.0,1244.5682857142858,73.0,Gas,NG
58236.0,Natural Gas Fired Combined Cycle,Combined cycle,2017.0,7.0,3627.881447587354,705.9,Gas,NG
58260.0,Natural Gas Fired Combined Cycle,Combined cycle,2016.0,8.0,4833.940193738594,1472.2,Gas,NG
58284.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2015.0,9.0,1244.5682857142858,42.3,Gas,NG
58325.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2015.0,9.0,1244.5682857142858,122.0,Gas,NG
58378.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2013.0,11.0,1271.9807692307693,82.2,Gas,NG
58420.0,Natural Gas Fired Combined Cycle,Combined cycle,2016.0,8.0,2416.970096869297,870.0,Gas,NG
58426.0,Natural Gas Fired Combined Cycle,Combined cycle,2016.0,8.0,2416.970096869297,870.0,Gas,NG
58427.0,Natural Gas Fired Combined Cycle,Combined cycle,2013.0,11.0,3597.8884615384613,98.0,Gas,NG
58471.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2015.0,9.0,2489.1365714285716,358.8,Gas,NG
58478.0,Natural Gas Fired Combined Cycle,Combined cycle,2016.0,8.0,2416.970096869297,74.1,Gas,NG
58503.0,Natural Gas Fired Combined Cycle,Combined cycle,2016.0,8.0,2416.970096869297,500.0,Gas,NG
58562.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2015.0,9.0,5211.2126629630375,527.2,Gas,NG
58933.0,Natural Gas Fired Combined Cycle,Combined cycle,2021.0,3.0,6046.469079312256,309.8,Gas,NG
59004.0,Natural Gas Fired Combined Cycle,Combined cycle,2017.0,7.0,3627.881447587354,812.0,Gas,NG
59093.0,Natural Gas Fired Combined Cycle,Combined cycle,2017.0,7.0,3627.881447587354,149.4,Gas,NG
59220.0,Natural Gas Fired Combined Cycle,Combined cycle,2018.0,6.0,3627.881447587354,1113.6,Gas,NG
59325.0,Natural Gas Fired Combined Cycle,Combined cycle,2018.0,6.0,2418.5876317249026,543.9,Gas,NG
59326.0,Natural Gas Fired Combined Cycle,Combined cycle,2018.0,6.0,2418.5876317249026,543.9,Gas,NG
59764.0,Natural Gas Fired Combined Cycle,Combined cycle,2017.0,7.0,3627.881447587354,1061.5,Gas,NG
59773.0,Natural Gas Fired Combined Cycle,Combined cycle,2017.0,7.0,3627.881447587354,832.3,Gas,NG
59812.0,Natural Gas Fired Combined Cycle,Combined cycle,2017.0,7.0,3627.881447587354,1231.2,Gas,NG
59882.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2019.0,5.0,2725.169162506933,263.6,Gas,NG
59906.0,Natural Gas Fired Combined Cycle,Combined cycle,2018.0,6.0,2418.5876317249026,1105.0,Gas,NG
59913.0,Natural Gas Fired Combined Cycle,Combined cycle,2018.0,6.0,4837.175263449805,1773.3000000000002,Gas,NG
59926.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2016.0,8.0,2722.076091534466,453.8,Gas,NG
60122.0,Natural Gas Fired Combined Cycle,Combined cycle,2017.0,7.0,3627.881447587354,1230.3,Gas,NG
60264.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2018.0,6.0,8175.507487520798,427.2,Gas,NG
60302.0,Natural Gas Fired Combined Cycle,Combined cycle,2018.0,6.0,3627.881447587354,830.6,Gas,NG
60345.0,Natural Gas Fired Combined Cycle,Combined cycle,2019.0,5.0,4837.175263449805,1723.1000000000001,Gas,NG
60356.0,Natural Gas Fired Combined Cycle,Combined cycle,2021.0,3.0,4837.175263449805,1210.3999999999999,Gas,NG
60357.0,Natural Gas Fired Combined Cycle,Combined cycle,2018.0,6.0,3627.881447587354,1498.5,Gas,NG
60368.0,Natural Gas Fired Combined Cycle,Combined cycle,2018.0,6.0,4837.175263449805,1194.4,Gas,NG
60376.0,Natural Gas Fired Combined Cycle,Combined cycle,2018.0,6.0,3627.881447587354,962.0,Gas,NG
60387.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2023.0,1.0,2725.169162506933,380.0,Gas,NG
60459.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2017.0,7.0,2725.169162506933,121.0,Gas,NG
60460.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2017.0,7.0,2725.169162506933,121.0,Gas,NG
60464.0,Natural Gas Fired Combined Cycle,Combined cycle,2018.0,6.0,3627.881447587354,1134.0,Gas,NG
60468.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2018.0,6.0,1362.5845812534665,121.5,Gas,NG
60589.0,Natural Gas Fired Combined Cycle,Combined cycle,2019.0,5.0,3627.881447587354,1197.0,Gas,NG
60698.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2020.0,4.0,2725.169162506933,141.0,Gas,NG
60903.0,Natural Gas Fired Combined Cycle,Combined cycle,2018.0,6.0,4837.175263449805,798.2,Gas,NG
60925.0,Natural Gas Fired Combined Cycle,Combined cycle,2021.0,3.0,3627.881447587354,1000.0,Gas,NG
60926.0,Natural Gas Fired Combined Cycle,Combined cycle,2019.0,5.0,3627.881447587354,1000.0,Gas,NG
60927.0,Natural Gas Fired Combined Cycle,Combined cycle,2020.0,4.0,3627.881447587354,1000.0,Gas,NG
61028.0,Natural Gas Fired Combined Cycle,Combined cycle,2020.0,4.0,3627.881447587354,1033.7,Gas,NG
61035.0,Natural Gas Fired Combined Cycle,Combined cycle,2019.0,5.0,1209.2938158624513,525.0,Gas,NG
61144.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2021.0,3.0,1362.5845812534665,349.0,Gas,NG
61241.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2020.0,4.0,2725.169162506933,100.0,Gas,NG
61242.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2019.0,5.0,2725.169162506933,100.0,Gas,NG
61322.0,Natural Gas Fired Combined Cycle,Combined cycle,2021.0,3.0,1209.2938158624513,521.9,Gas,NG
61966.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2022.0,2.0,2725.169162506933,100.0,Gas,NG
62192.0,Natural Gas Fired Combined Cycle,Combined cycle,2022.0,2.0,3627.881447587354,1267.4,Gas,NG
62548.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2022.0,2.0,2725.169162506933,100.0,Gas,NG
62565.0,Natural Gas Fired Combined Cycle,Combined cycle,2021.0,3.0,1209.2938158624513,664.7,Gas,NG
62926.0,Natural Gas Fired Combined Cycle,Combined cycle,2022.0,2.0,2418.5876317249026,1288.6,Gas,NG
62949.0,Natural Gas Fired Combined Cycle,Combined cycle,2023.0,1.0,3627.881447587354,2055.0,Gas,NG
63259.0,Natural Gas Fired Combined Cycle,Combined cycle,2022.0,2.0,4990.46602884082,263.2,Gas,NG
63335.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2021.0,3.0,10900.676650027732,484.0,Gas,NG
63688.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2021.0,3.0,13625.845812534664,605.0,Gas,NG
63931.0,Natural Gas Fired Combined Cycle,Combined cycle,2023.0,1.0,2418.5876317249026,1300.0,Gas,NG
64383.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2022.0,2.0,10900.676650027732,484.0,Gas,NG
65372.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2022.0,2.0,8175.507487520798,363.0,Gas,NG
65373.0,Natural Gas Fired Combustion Turbine,Combustion turbine,2023.0,1.0,8175.507487520798,363.0,Gas,NG
