facility_id,macc,emissions,transition,from_fuel,to_tech,nameplate_capacity,annual_generation,cumulative_end,cumulative_start
55933,-420.91205413721394,381255.45778640336,Gas to Solar,Gas,Solar,336.1,875928.95,98233774.86476712,97852519.40698072
7848,-420.82743303599545,135525.9570798294,Gas to Wind,Gas,Wind,321.29999999999995,195009.25,98369300.82184695,98233774.86476712
55345,-419.1760042326082,838235.3552045838,Gas to Solar,Gas,Solar,688.5,2232514.35,99207536.17705153,98369300.82184695
58005,-417.72355648064536,1237521.106181933,Gas to Wind,Gas,Wind,803.2,3207532.88,100445057.28323346,99207536.17705153
2679,-417.31706351759874,13286.4901313103,Gas to Wind,Gas,Wind,78.6,24549.1,100458343.77336477,100445057.28323346
56188,-414.3798083690189,32580.981440778534,Gas to NGCC-CCS,Gas,NGCC-CCS,82.0,86464.14,100490924.75480555,100458343.77336477
56326,-413.1713174571494,510263.29279673274,Gas to Wind,Gas,Wind,472.1,880136.22,101001188.04760228,100490924.75480555
55230,-411.2245710326365,2435754.352699112,Gas to Wind,Gas,Wind,1280.0,6461103.77,103436942.4003014,101001188.04760228
58478,-408.4858849474408,75115.29928836902,Gas to NGCC-CCS,Gas,NGCC-CCS,74.1,189957.75,103512057.69958976,103436942.4003014
55188,-407.9622728327814,291396.1461283854,Gas to Wind,Gas,Wind,611.2,789986.83,103803453.84571815,103512057.69958976
7238,-406.16816535369935,1459926.7593078178,Gas to NGCC-CCS,Gas,NGCC-CCS,706.0,4307255.73,105263380.60502596,103803453.84571815
3264,-405.61940917517364,2102787.0247228425,Gas to NGCC-CCS,Gas,NGCC-CCS,954.7,6185062.57,107366167.6297488,105263380.60502596
7380,-401.94734345818995,1000001.8529685991,Gas to NGCC-CCS,Gas,NGCC-CCS,853.3,1788797.86,108366169.48271741,107366167.6297488
60926,-395.33838323288757,1743761.168366145,Gas to NGCC-CCS,Gas,NGCC-CCS,1000.0,5179474.43,110109930.65108356,108366169.48271741
60368,-394.6869464355859,2606170.599637839,Gas to NGCC-CCS,Gas,NGCC-CCS,1194.4,7864706.67,112716101.2507214,110109930.65108356
55626,-392.5631049856859,8327.0864630574,Gas to Wind,Gas,Wind,47.0,14807.99,112724428.33718446,112716101.2507214
50625,-391.5618783897511,1864279.985098002,Gas to NGCC-CCS,Gas,NGCC-CCS,677.8,5843783.52,114588708.32228246,112724428.33718446
55086,-386.1605236159064,245762.8470017766,Gas to Wind,Gas,Wind,432.0,372717.37,114834471.16928424,114588708.32228246
55510,-385.8508620155419,7853.551471797299,Gas to Solar,Gas,Solar,60.5,13629.77,114842324.72075604,114834471.16928424
55151,-382.00690139364644,942070.8369046095,Gas to Solar,Gas,Solar,1156.0,2371233.79,115784395.55766065,114842324.72075604
1556,-379.57168545569425,152568.4622101803,Gas to Wind,Gas,Wind,492.3,256047.38,115936964.01987083,115784395.55766065
56238,-374.8665340433553,89325.0714953727,Gas to Wind,Gas,Wind,216.4,213777.21,116026289.0913662,115936964.01987083
6065,-373.4534196046292,4639255.938712028,Coal to Wind,Coal,Wind,1753.9,5346768.04,120665545.03007823,116026289.0913662
2434,-368.15932175738243,37752.9938708238,Gas to Wind,Gas,Wind,68.2,71422.25,120703298.02394906,120665545.03007823
60925,-367.6620536606502,2331078.8814698155,Gas to Wind,Gas,Wind,1000.0,6354580.88,123034376.90541887,120703298.02394906
55348,-366.98041526101736,475588.7676096147,Gas to Wind,Gas,Wind,795.6,831564.74,123509965.67302848,123034376.90541887
55938,-366.49770466334104,123167.30521427526,Gas to NGCC-CCS,Gas,NGCC-CCS,383.0,232193.31,123633132.97824275,123509965.67302848
60927,-365.80019959699126,1871151.1357343555,Gas to NGCC-CCS,Gas,NGCC-CCS,1000.0,6032706.03,125504284.1139771,123633132.97824275
56908,-365.47346188731626,306088.2670609878,Gas to NGCC-CCS,Gas,NGCC-CCS,203.10000000000002,564568.26,125810372.3810381,125504284.1139771
60,-364.42381036282364,1089077.2172701235,Coal to Wind,Coal,Wind,324.3,1224281.29,126899449.59830822,125810372.3810381
55972,-363.80480387093615,134402.96402591577,Gas to Wind,Gas,Wind,345.0,214113.45,127033852.56233414,126899449.59830822
619,-363.46058555409644,2229495.349488772,Gas to NGCC-CCS,Gas,NGCC-CCS,1295.0,7379332.17,129263347.9118229,127033852.56233414
55415,-360.92276473475147,380475.6672042967,Gas to NGCC-CCS,Gas,NGCC-CCS,728.0,721435.84,129643823.57902719,129263347.9118229
56798,-360.01239049017,1010622.5671819391,Gas to Wind,Gas,Wind,693.0,2774552.55,130654446.14620914,129643823.57902719
58236,-357.08573929747405,1432613.265163297,Gas to Wind,Gas,Wind,705.9,3659972.99,132087059.41137244,130654446.14620914
58235,-356.8518626778822,45905.068075926596,Gas to Wind,Gas,Wind,73.0,91265.49,132132964.47944836,132087059.41137244
60464,-356.63262813961086,2413664.9903882435,Gas to Wind,Gas,Wind,1134.0,6815740.91,134546629.4698366,132132964.47944835
7988,-355.7800258334665,123687.95988730557,Gas to NGCC-CCS,Gas,NGCC-CCS,250.5,213032.11,134670317.4297239,134546629.4698366
52019,-354.39507626056303,2378576.9766672906,Gas to NGCC-CCS,Gas,NGCC-CCS,1313.0,5305358.17,137048894.40639117,134670317.4297239
8223,-353.02853582895386,6967171.650384254,Coal to Solar,Coal,Solar,1765.8000000000002,7708510.81,144016066.05677542,137048894.40639117
55358,-352.54893233461627,2153812.3155555935,Gas to NGCC-CCS,Gas,NGCC-CCS,1433.6,6043970.58,146169878.37233102,144016066.05677542
55365,-352.4864068548887,127833.57351454826,Gas to NGCC-CCS,Gas,NGCC-CCS,236.0,190541.33,146297711.94584557,146169878.37233102
7266,-351.21692385606565,125497.65980751121,Gas to Solar,Gas,Solar,199.0,272204.1,146423209.60565308,146297711.94584557
55627,-351.0884808585454,9158.473159818299,Gas to Wind,Gas,Wind,47.0,16252.72,146432368.0788129,146423209.60565308
60302,-350.61802514560594,1492721.5357364207,Gas to NGCC-CCS,Gas,NGCC-CCS,830.6,4255624.86,147925089.6145493,146432368.0788129
55701,-344.3803656166739,1276251.9299468999,Gas to Wind,Gas,Wind,739.5,3461019.18,149201341.5444962,147925089.6145493
61028,-343.64393145702786,2416912.779653096,Gas to Wind,Gas,Wind,1033.7,6689872.41,151618254.3241493,149201341.5444962
6190,-343.59428483816407,3802983.9560872316,Oil to NGCC-CCS,Oil,NGCC-CCS,1707.3,4535779.65,155421238.28023654,151618254.3241493
55936,-342.75541903913387,24818.296358403,Gas to Wind,Gas,Wind,168.0,46742.97,155446056.57659495,155421238.28023654
55512,-337.27954130446136,7371.0634747328995,Gas to Solar,Gas,Solar,48.7,12556.59,155453427.6400697,155446056.57659495
609,-333.28417211808494,2247046.996340573,Gas to NGCC-CCS,Gas,NGCC-CCS,1295.0,7228933.14,157700474.63641027,155453427.6400697
60589,-332.7473335007977,2187072.881348103,Gas to NGCC-CCS,Gas,NGCC-CCS,1197.0,7342185.01,159887547.51775837,157700474.63641027
56846,-328.3493718342791,1470930.8393976544,Gas to NGCC-CCS,Gas,NGCC-CCS,775.3,3488326.61,161358478.35715604,159887547.51775837
55661,-324.13153723696934,340667.8519223421,Gas to Wind,Gas,Wind,605.5,853765.78,161699146.20907837,161358478.35715604
50292,-323.04743461207204,291431.8736775498,Gas to NGCC-CCS,Gas,NGCC-CCS,240.0,620422.34,161990578.08275592,161699146.20907837
55939,-321.1317409317186,2806545.1769268326,Gas to NGCC-CCS,Gas,NGCC-CCS,1472.2,8622893.68,164797123.25968274,161990578.08275592
59812,-315.380385834448,2582872.338555159,Gas to Wind,Gas,Wind,1231.2,7215880.75,167379995.5982379,164797123.25968274
56940,-315.3600888032991,1422831.8420937192,Gas to NGCC-CCS,Gas,NGCC-CCS,770.0,4372882.36,168802827.4403316,167379995.5982379
55200,-314.62017173995616,107328.59275863689,Gas to Solar,Gas,Solar,194.0,236900.64,168910156.03309023,168802827.4403316
408,-314.5873547901213,570629.1798256868,Gas to Solar,Gas,Solar,690.5,1525954.38,169480785.21291593,168910156.03309023
7863,-308.229505679572,24081.943609259997,Gas to Wind,Gas,Wind,71.0,35349.0,169504867.1565252,169480785.21291593
57794,-308.0350121765868,1812471.306524037,Gas to Wind,Gas,Wind,780.0,5005880.51,171317338.46304923,169504867.1565252
55501,-305.51504043078046,2199214.8017398925,Gas to Wind,Gas,Wind,1370.0,5222630.84,173516553.26478913,171317338.46304923
56610,-299.35875719120315,460564.1242936902,Gas to Wind,Gas,Wind,324.0,1089102.3,173977117.38908282,173516553.26478913
62926,-297.9651380496394,2540402.8134111515,Gas to Wind,Gas,Wind,1288.6,7238707.51,176517520.20249397,173977117.38908282
59004,-297.6779025066951,1652284.9431397314,Gas to Wind,Gas,Wind,812.0,4584839.44,178169805.1456337,176517520.20249397
59764,-295.07627738969563,2365436.798289449,Gas to Wind,Gas,Wind,1061.5,6674285.84,180535241.94392315,178169805.1456337
55091,-293.439781921538,2194244.745001707,Gas to Wind,Gas,Wind,1734.0,5433406.41,182729486.68892485,180535241.94392315
976,-289.3727027283759,1039396.4963679553,Gas to Wind,Gas,Wind,249.0,767181.57,183768883.1852928,182729486.68892485
56349,-287.39616746403095,1097699.7538319076,Gas to Wind,Gas,Wind,550.4,2370715.64,184866582.9391247,183768883.1852928
55985,-285.9733161089711,487507.2458929425,Gas to Solar,Gas,Solar,559.0,1297056.5,185354090.18501765,184866582.9391247
56013,-285.1716848277944,131489.28181422627,Gas to Wind,Gas,Wind,181.5,234466.4,185485579.46683186,185354090.18501765
7975,-285.12944329646496,157820.6415966642,Gas to Solar,Gas,Solar,186.0,291469.85,185643400.10842854,185485579.46683186
60376,-283.83869103924695,2265770.6667102166,Gas to Wind,Gas,Wind,962.0,6342628.14,187909170.77513877,185643400.10842854
56532,-283.34254206134676,1163718.4057953244,Gas to Solar,Gas,Solar,712.4,3013007.67,189072889.1809341,187909170.77513877
57037,-283.08470487856727,1329348.8091774425,Gas to NGCC-CCS,Gas,NGCC-CCS,840.0,3799776.27,190402237.99011153,189072889.1809341
