facility_id,macc,emissions,transition,from_fuel,to_tech,nameplate_capacity,annual_generation,cumulative_end,cumulative_start
7527,-738.8347982163507,25626.0486934496,Gas to NGCC,Gas,NGCC,125.5,156613.13,5172208.556755051,5146582.508061602
55620,-735.8126233986537,134452.70625718823,Gas to NGCC,Gas,NGCC,824.1,4248996.55,5306661.26301224,5172208.556755051
57978,-735.4553160371137,174482.31205428558,Gas to NGCC,Gas,NGCC,288.9,746207.24,5481143.5750665255,5306661.26301224
55297,-734.359163125433,738739.999863131,Gas to NGCC,Gas,NGCC,1176.0,6553330.13,6219883.574929656,5481143.5750665255
56400,-734.236315602513,85068.06740980758,Gas to NGCC,Gas,NGCC,411.4,1870356.18,6304951.642339464,6219883.574929656
55662,-734.082847932268,131862.61925020022,Gas to NGCC,Gas,NGCC,593.3,2318715.71,6436814.261589665,6304951.642339464
55656,-717.1660442613806,447812.7379960022,Gas to NGCC,Gas,NGCC,779.0,4007426.84,6884626.999585668,6436814.261589665
56013,-715.105589872501,52465.50009734626,Gas to NGCC,Gas,NGCC,181.5,234466.4,6937092.499683014,6884626.999585668
130,-714.6238342080339,5355137.876120424,Coal to NGCC,Coal,NGCC,2390.1,9164494.42,12292230.375803437,6937092.499683013
55821,-708.7450632123886,99373.20489081368,Gas to NGCC,Gas,NGCC,688.3,3650650.6,12391603.58069425,12292230.375803437
4937,-707.7375974765482,525346.0939540385,Gas to NGCC,Gas,NGCC,574.6,2462503.78,12916949.674648289,12391603.58069425
56474,-704.5564743786013,5694.604142289201,Gas to NGCC,Gas,NGCC,49.8,21967.25,12922644.278790578,12916949.674648289
55382,-704.431500426017,372657.38673897646,Gas to NGCC,Gas,NGCC,1192.0,9069142.34,13295301.665529555,12922644.278790578
55139,-698.6758643834617,175373.19785002898,Gas to NGCC,Gas,NGCC,788.4000000000001,3221166.35,13470674.863379583,13295301.665529553
55068,-688.4486284693071,176426.29079374872,Gas to NGCC,Gas,NGCC,550.2,593806.99,13647101.154173331,13470674.863379583
56102,-681.6963404802655,148839.00731500203,Gas to NGCC,Gas,NGCC,566.9,2942204.85,13795940.161488334,13647101.154173331
55386,-681.376584258091,182619.80348713906,Gas to NGCC,Gas,NGCC,668.5,2545481.47,13978559.964975473,13795940.161488334
55218,-679.6231253339271,151550.796081268,Gas to NGCC,Gas,NGCC,600.4,3300395.67,14130110.76105674,13978559.964975473
7826,-677.4551134307525,674126.74258247,Gas to NGCC,Gas,NGCC,1192.0,2967899.75,14804237.50363921,14130110.76105674
7991,-673.8218217948881,68081.56842536287,Gas to NGCC,Gas,NGCC,169.3,430853.35,14872319.072064573,14804237.50363921
55062,-673.682465832135,221839.9865578697,Gas to NGCC,Gas,NGCC,939.6999999999999,4269599.22,15094159.058622442,14872319.072064573
55801,-669.901566456272,191915.14859243203,Gas to NGCC,Gas,NGCC,836.0999999999999,6056226.32,15286074.207214873,15094159.058622442
55406,-669.350496022325,129687.23646572838,Gas to NGCC,Gas,NGCC,596.6,2573233.47,15415761.443680601,15286074.207214873
55063,-667.4869128093384,411266.88427616097,Gas to NGCC,Gas,NGCC,891.0,4650829.66,15827028.327956762,15415761.443680601
55334,-665.3032343822233,121966.14264014224,Gas to NGCC,Gas,NGCC,702.1,2582947.5,15948994.470596904,15827028.327956762
7759,-659.8990242262989,111102.8395338684,Gas to NGCC,Gas,NGCC,340.0,340512.57,16060097.310130773,15948994.470596904
55077,-641.0377350586537,109669.38470043452,Gas to NGCC,Gas,NGCC,537.3,1688385.07,16169766.694831207,16060097.310130773
6065,-639.8565723918342,2837198.8828449603,Coal to NGCC,Coal,NGCC,1753.9,5346768.04,19006965.57767617,16169766.69483121
