facility_id,macc,emissions,transition,from_fuel,to_tech,nameplate_capacity,annual_generation,cumulative_end,cumulative_start
2240,63.85718749159927,300438.48238453525,Coal to NGCC,Coal,NGCC,170.0,440210.16,226637025.48211753,226336586.999733
4041,64.13845672310262,3930981.79161959,Coal to Wind,Coal,Wind,1240.0,4006748.9,230568007.27373713,226637025.48211753
6823,64.32240399958565,2134861.227139622,Coal to NGCC,Coal,NGCC,509.4,3150842.05,232702868.50087675,230568007.27373713
6179,64.32379747447412,5602701.262257667,Coal to NGCC,Coal,NGCC,1690.0,8269206.89,238305569.76313442,232702868.50087675
8224,64.34033530622972,817771.2083072483,Coal to NGCC,Coal,NGCC,567.0,1207285.13,239123340.97144166,238305569.76313442
3845,64.34431754418637,3004860.1807213044,Coal to NGCC,Coal,NGCC,729.9,4436384.54,242128201.15216297,239123340.97144166
7030,64.89714031314185,1769995.1817106116,Coal to NGCC,Coal,NGCC,349.2,2635678.05,243898196.33387357,242128201.15216297
4050,64.99356795397145,2075798.3179813903,Coal to Wind,Coal,Wind,413.7,2077014.05,245973994.65185496,243898196.33387357
6018,65.0290068635435,1646230.496799245,Coal to NGCC,Coal,NGCC,772.0,2456362.62,247620225.1486542,245973994.65185496
2718,65.1363559512484,92988.87152067361,Coal to NGCC,Coal,NGCC,435.2,138978.99,247713214.02017486,247620225.1486542
6021,65.30197396320266,3498296.4242827217,Coal to NGCC,Coal,NGCC,1427.6,5241766.02,251211510.4444576,247713214.02017486
1206,65.6404671884849,5907.40532946,Gas to Wind,Gas,Wind,118.69999999999999,6927.98,251217417.84978706,251211510.4444576
6213,66.0565105393689,3047449.6577309454,Coal to NGCC,Coal,NGCC,1080.0,4618988.53,254264867.507518,251217417.84978706
1241,66.13324006105434,6656535.642653534,Coal to Wind,Coal,Wind,1598.9,7279504.22,260921403.15017152,254264867.507518
6090,66.26131523001717,7130061.768904746,Coal to Wind,Coal,Wind,1704.0,7365007.53,268051464.91907626,260921403.15017152
8059,66.46079060167754,268726.569348645,Gas to Wind,Gas,Wind,294.0,306482.83,268320191.4884249,268051464.91907626
6254,66.48439228078679,2250611.460645874,Coal to NGCC,Coal,NGCC,725.9,3433325.23,270570802.94907075,268320191.48842487
6077,66.48887730571711,7152559.534881338,Coal to Wind,Coal,Wind,1362.6,8167303.75,277723362.4839521,270570802.94907075
6705,66.60273834721498,3026667.587872939,Coal to NGCC,Coal,NGCC,822.8,4625423.76,280750030.071825,277723362.4839521
8023,66.6801200981015,3032888.5378008364,Coal to NGCC,Coal,NGCC,1112.0,4640315.81,283782918.6096259,280750030.071825
298,66.74799553609144,6564389.99875534,Coal to Wind,Coal,Wind,1849.8,6711822.2,290347308.6083812,283782918.6096259
6768,67.01816163387433,958360.2551069651,Coal to NGCC,Coal,NGCC,261.0,1473723.54,291305668.8634882,290347308.6083812
8008,67.05604390345788,1268.1456721200002,Gas to NGCC,Gas,NGCC,71.2,1951.2,291306937.00916034,291305668.8634882
108,67.18529625580187,1608513.0699906962,Coal to Wind,Coal,Wind,348.7,1747062.29,292915450.07915103,291306937.00916034
7146,67.22975717978277,10079.1942558128,Oil to NGCC,Oil,NGCC,238.5,15548.27,292925529.27340686,292915450.07915103
7947,67.53623826748579,88118.6038412886,Gas to Wind,Gas,Wind,51.3,166462.41,293013647.87724817,292925529.27340686
54817,67.78602886929733,480837.69473894907,Gas to Wind,Gas,Wind,282.6,1165178.14,293494485.5719871,293013647.87724817
8066,68.03323279446602,5833238.380749859,Coal to NGCC,Coal,NGCC,2326.0,9105956.02,299327723.952737,293494485.5719871
2963,68.07797347913029,3120545.927670473,Gas to Wind,Gas,Wind,1477.5,3772183.52,302448269.88040745,299327723.952737
2379,68.18861583747336,2695.4226640569996,Gas to NGCC,Gas,NGCC,83.8,4217.29,302450965.3030715,302448269.88040745
1507,68.26999579242712,40075.57449005669,Oil to Wind,Oil,Wind,846.0,42026.11,302491040.87756157,302450965.3030715
6146,68.33649225652462,8307132.543471478,Coal to NGCC,Coal,NGCC,2379.6000000000004,13025624.01,310798173.421033,302491040.87756157
525,68.46408696834276,1735573.34014114,Coal to NGCC,Coal,NGCC,465.4,2726468.64,312533746.76117414,310798173.421033
1733,68.6853545008537,11318236.727907998,Coal to Wind,Coal,Wind,3293.1000000000004,12527090.83,323851983.48908216,312533746.76117414
6194,68.98515241326726,2814792.5857614176,Coal to Wind,Coal,Wind,1135.8,2915585.15,326666776.0748436,323851983.48908216
3403,69.03439003428659,2720197.8174775033,Coal to NGCC,Coal,NGCC,1918.4,4308843.25,329386973.8923211,326666776.0748436
602,69.0570161624528,799411.9741180611,Coal to NGCC,Coal,NGCC,1370.2,1266698.26,330186385.86643916,329386973.8923211
6137,69.15920292523144,1281213.3951322278,Gas to NGCC,Gas,NGCC,176.4,2033134.76,331467599.2615714,330186385.86643916
6002,69.20462644692628,10701204.434576862,Coal to NGCC,Coal,NGCC,2822.0,16992704.5,342168803.6961483,331467599.2615714
2632,69.22356285244855,595.1362442063,Gas to NGCC,Gas,NGCC,41.9,945.29,342169398.83239245,342168803.6961483
3168,69.3258964265914,519.5802665099999,Oil to NGCC,Oil,NGCC,131.6,826.5,342169918.412659,342169398.83239245
3948,69.44398983732012,2306873.3592570093,Coal to NGCC,Coal,NGCC,1632.6,3675810.67,344476791.771916,342169918.412659
876,69.80763187498158,2357539.133147245,Coal to Wind,Coal,Wind,1319.0,2483029.86,346834330.9050632,344476791.771916
